product_id,category,weight,fulfillment_type,price,popularity,weather_exposure,avg_days_to_ship,sales
NM302,2,96.89,1,559.56,0.0219,7,6,14323.15
NM312,3,9.87,0,329.14,0.0166,0,3,7721.3
NM383,2,13.76,1,405.22,0.3815,19,8,12161.09
NM433,3,37.95,1,438.12,0.0818,29,7,18446.62
NM467,4,59.25,1,328.97,0.3123,7,6,24834.37
NM578,1,46.16,1,591.07,0.0161,5,5,9120.81
NM648,1,89.09,1,665.01,0.0043,3,6,10278.83
NM666,3,33.29,1,309.46,0.0714,6,6,22376.87
NM714,2,18.31,1,291.17,0.1255,7,4,8450.79
NM825,4,53.31,1,304.17,0.6837,10,6,24120.27
NM892,1,51.81,0,507.16,0.1083,30,6,48234.68
NN020,1,124.23,1,704.06,0.0214,24,10,6359.97
NN045,2,71.13,1,466.12,0.4821,11,7,46324.58
NN059,2,99.82,1,540.02,0.055,3,7,10583.7
NN079,5,59.31,1,279.55,0.2955,13,8,8764.57
NN162,2,83.67,1,467.66,0.1986,2,5,42993.1
NN191,2,64.48,1,455.55,0.1517,7,6,26188.95
NN512,2,22.75,0,372.88,0.2286,1,1,43826.92
NN553,3,14.67,0,322.07,0.0169,16,5,5387.36
NN573,1,14.64,1,369.58,0.0647,20,7,12284.59
NN681,1,19.47,0,457.33,0.3228,5,3,42183.66
NN837,1,34.01,1,460.21,0.1605,10,6,2996.55
NN844,1,85.05,1,511.67,0.3787,5,7,79130.88
NN936,4,13.06,1,123.5,0.198,4,6,13973.44
NN953,3,21.27,1,270.35,0.0439,2,4,29900.21
NO060,3,49.42,1,430.42,0.4743,11,5,34465.83
NO083,2,29.79,1,322.46,0.2433,3,4,57576.95
NO135,3,40.95,1,244.28,0.1339,15,6,11854.8
NO233,1,53.18,1,610.61,0.1998,7,6,17655.47
NO562,1,43.72,1,482.16,0.0373,4,6,7066.07
NO570,4,26.36,1,428.53,0.3972,17,6,47709.31
NO586,1,57.26,1,552.22,0.0436,10,6,7060.94
NO602,2,94.63,1,594.45,0.0354,2,7,32137.17
NO707,2,86.31,1,403.27,0.5043,10,7,57058.07
NO714,2,23.99,1,374.07,0.092,5,6,6254.27
NO725,1,106.63,1,603.17,0.0596,7,7,5798.87
NO776,2,27.0,0,343.01,0.3093,5,4,51531.23
NO810,5,47.73,0,191.07,0.0245,11,5,15718.95
NO832,4,35.83,1,308.84,0.1868,6,6,7201.94
NO851,2,93.6,1,546.09,0.2764,2,6,21459.99
NO942,1,230.21,1,711.98,0.2341,5,8,8274.67
NP004,1,57.11,1,436.16,0.1321,2,6,4756.93
NP034,5,39.56,1,254.46,0.2772,6,6,21250.39
NP112,2,28.59,1,228.48,0.1421,4,4,24179.25
NP123,3,29.81,1,351.31,0.3307,0,4,44961.13
NP206,1,39.94,1,479.69,0.2112,5,4,31450.34
NP232,2,32.52,1,552.48,0.4842,2,4,67703.79
NP327,5,27.46,1,167.04,0.188,5,5,44011.8
NP335,3,101.08,1,425.39,0.0239,4,8,8723.43
NP426,2,100.02,1,520.04,0.3327,6,6,13139.68
NP448,2,108.76,1,539.76,0.163,3,7,26409.91
NP594,1,260.0,1,847.95,0.3966,0,9,34273.3
NP673,2,48.86,1,383.49,0.2562,16,7,43114.82
NP743,6,0.56,1,43.19,0.1271,4,3,16646.07
NQ047,2,68.97,0,408.32,0.4245,8,5,90558.68
NQ103,2,36.99,1,451.22,0.2418,6,5,16352.74
NQ207,1,112.56,0,715.56,0.2024,2,4,18977.1
NQ263,1,39.17,1,407.88,0.1276,6,4,22256.42
NQ335,1,55.75,0,635.68,0.0137,4,4,17515.89
NQ432,2,40.39,1,493.13,0.1137,12,5,15270.66
NQ433,6,1.17,0,37.93,0.3098,6,3,7955.01
NQ438,1,57.75,1,534.18,0.0558,0,5,52408.61
NQ455,1,46.88,1,579.31,0.0615,14,7,2677.3
NQ554,5,17.7,1,231.04,0.2233,7,5,9420.26
NQ693,1,37.05,1,590.84,0.0673,7,5,14559.95
NQ762,2,18.24,1,265.91,0.58,13,6,37500.59
NQ826,2,21.03,1,376.16,0.2359,6,5,46973.15
NR066,1,67.7,1,697.05,0.3291,19,7,17098.38
NR186,2,87.71,0,698.61,0.3377,26,7,28450.4
NR234,1,56.7,1,528.23,0.0159,5,5,21220.08
NR245,5,9.3,1,260.04,0.0023,23,7,27492.18
NR355,6,1.05,0,70.51,0.5518,5,3,94313.02
NR495,2,94.13,0,362.99,0.0068,2,6,9966.7
NR667,1,34.89,1,456.53,0.6973,0,5,71991.87
NR713,1,54.73,0,506.27,0.1747,20,7,13955.54
NR781,1,52.86,1,608.3,0.3615,27,8,34771.95
NR864,1,35.55,0,603.96,0.6016,3,3,71034.39
NR927,3,46.84,0,380.45,0.0991,0,4,6013.01
NS033,2,27.96,0,381.88,0.0421,28,6,9519.11
NS062,1,89.32,1,429.37,0.2451,8,7,52027.15
NS203,1,35.44,1,484.02,0.0998,7,6,13086.66
NS220,3,10.78,0,406.94,0.3192,6,4,44565.55
NS254,2,21.7,1,337.81,0.2914,11,6,15523.3
NS283,1,37.39,1,373.06,0.1253,6,6,15318.5
NS310,2,27.38,1,451.97,0.0061,7,5,23068.87
NS330,2,63.75,1,399.16,0.1997,7,6,9888.03
NS426,2,60.74,1,420.03,0.0018,5,5,2889.53
NS438,3,60.76,1,326.61,0.3775,10,7,18259.67
NS481,2,20.09,1,479.32,0.0771,0,4,23613.42
NS489,4,38.23,0,378.99,0.327,24,6,27173.84
NS499,3,10.26,1,373.02,0.0204,22,6,9051.83
NS507,2,39.65,1,551.23,0.2105,3,6,11795.26
NS601,6,1.0,1,53.01,0.0752,4,4,16748.53
NS614,3,49.32,1,288.83,0.0074,0,5,8505.82
NS670,5,55.8,0,251.18,0.2454,0,5,14406.91
NS726,5,20.62,1,182.33,0.2269,1,5,14739.31
NS745,3,20.84,1,257.3,0.1115,0,5,7765.43
NS763,4,31.19,1,378.83,0.461,3,4,42892.48
NS840,2,84.76,1,582.54,0.3866,7,7,59217.46
NS843,6,0.84,0,39.33,0.3155,6,4,16545.21
NS869,1,20.58,1,457.64,0.0638,7,5,39287.84
NS878,4,32.63,1,331.39,0.3843,3,4,22379.62
NT032,4,7.47,0,322.71,0.1458,4,3,20253.97
NT158,3,43.98,1,504.65,0.2267,0,4,22700.85
NT208,5,18.29,1,220.65,0.1818,0,5,33374.18
NT221,1,24.33,0,452.18,0.1321,24,7,28967.33
NT266,5,13.18,1,181.23,0.2383,5,6,42411.77
NT269,3,34.32,1,269.27,0.3748,3,5,21003.05
NT296,5,19.43,1,183.96,0.0227,16,8,7273.64
NT403,2,75.36,0,554.92,0.0956,15,7,9409.02
NT437,4,22.23,1,352.81,0.3381,11,4,40677.83
NT550,2,74.76,1,521.78,0.2007,1,4,7085.64
NT587,2,44.33,0,452.72,0.4936,23,7,24188.06
NT890,3,12.59,1,265.66,0.3432,6,6,25067.92
NT902,5,26.27,1,281.66,0.0753,1,5,19702.3
NT970,1,85.6,1,710.57,0.0558,4,7,3572.18
NU060,1,21.86,1,340.43,0.0002,19,6,25974.66
NU074,1,82.6,1,743.5,0.3313,2,5,43749.12
NU135,1,27.51,1,507.37,0.024,11,7,10085.64
NU169,5,13.83,1,207.58,0.1712,26,8,8988.02
NU188,1,83.17,0,494.1,0.1986,4,5,21627.9
NU257,6,0.41,1,39.29,0.0494,3,5,3218.64
NU319,1,114.14,0,697.6,0.3178,22,8,35802.3
NU329,3,18.01,1,359.92,0.2949,4,5,43701.12
NU383,4,36.59,1,368.26,0.3658,4,5,25994.69
NU421,6,2.8,1,59.52,0.439,5,4,17950.84
NU432,2,34.24,1,410.27,0.0246,5,6,12715.32
NU534,3,9.81,0,278.63,0.5235,27,5,36103.65
NU541,2,72.12,1,453.67,0.1763,3,5,30954.93
NU575,3,21.2,0,329.14,0.2402,3,3,28919.64
NU606,2,13.38,0,311.29,0.1233,1,3,41651.07
NU648,4,12.91,0,321.18,0.18,7,3,29438.49
NU672,4,41.46,1,366.64,0.195,0,5,17572.91
NU836,3,14.83,0,323.73,0.7221,4,3,84770.26
NU994,3,39.6,1,407.38,0.0206,5,6,3460.29
NV041,2,29.23,1,438.36,0.2341,0,5,21049.92
NV179,2,74.29,1,603.56,0.2521,27,9,18552.63
NV230,3,17.82,1,541.63,0.3133,25,8,17963.99
NV233,5,3.05,0,179.77,0.2247,24,6,31824.94
NV251,6,1.09,0,51.31,0.3383,12,4,30107.41
NV288,6,0.81,1,54.17,0.0193,10,5,9903.46
NV318,1,65.44,1,603.0,0.1713,14,8,35464.74
NV816,1,106.06,0,509.81,0.1341,2,5,44104.23
NV820,1,27.54,1,528.7,0.0325,25,8,9638.51
NV833,5,61.96,1,224.4,0.1282,2,5,7099.48
NV841,4,11.95,1,320.49,0.1369,17,6,18303.81
NV899,2,40.36,1,509.12,0.2523,2,4,35146.06
NV992,5,37.62,0,210.26,0.0057,0,3,20795.45
NW059,3,10.81,1,241.93,0.5868,20,6,64643.25
NW155,2,42.45,1,448.19,0.0594,13,7,7783.19
NW207,1,63.9,1,489.26,0.0363,1,7,8220.41
NW311,2,43.92,0,454.48,0.16,3,4,19575.61
NW326,2,71.54,1,494.47,0.0044,6,6,7755.05
NW330,1,30.0,1,494.58,0.0858,6,5,18631.93
NW433,5,14.96,1,183.64,0.104,0,6,14339.37
NW572,5,25.22,0,233.5,0.2303,27,7,12791.87
NW627,3,35.65,1,367.3,0.1097,14,8,27021.64
NW632,1,31.57,0,425.59,0.0219,25,7,10237.54
NW675,1,32.37,1,415.82,0.3122,0,5,87964.45
NW754,3,22.5,1,417.42,0.2177,18,7,19438.44
NW825,3,20.62,1,510.64,0.0713,6,5,21040.65
NW864,5,24.41,1,192.69,0.6552,1,5,115089.64
NW899,2,56.42,1,614.79,0.1493,3,6,11471.31
NW904,4,27.31,1,352.2,0.3249,7,6,31636.34
NW934,1,63.15,1,583.87,0.416,1,6,16204.08
NX128,6,0.93,1,58.84,0.3505,1,3,22414.51
NX144,6,0.63,1,50.35,0.2482,0,3,10397.73
NX490,1,80.57,1,686.93,0.2851,4,6,31251.57
NX644,4,37.68,1,326.5,0.2829,7,5,31617.92
NX655,1,28.94,1,327.76,0.0222,6,6,11698.89
NX664,2,22.97,0,488.52,0.0119,1,3,32290.21
NX742,2,40.59,1,523.89,0.5479,6,5,92009.83
NX745,3,33.66,1,374.63,0.0225,6,5,15031.09
NX845,4,35.5,0,341.8,0.1468,5,4,12959.71
NX899,2,31.75,0,474.67,0.3148,18,5,21766.64
NX966,6,0.87,0,35.65,0.0216,13,4,12266.66
NY052,2,66.65,0,280.72,0.2664,17,6,34276.72
NY087,5,26.89,1,206.37,0.1332,6,5,39807.73
NY191,2,45.11,1,309.47,0.2779,16,7,20169.43
NY247,1,51.41,1,437.2,0.134,3,6,7605.27
NY282,1,25.27,1,293.56,0.016,3,4,16616.97
NY486,4,21.39,0,305.52,0.274,21,5,100397.73
NY536,2,23.24,1,323.23,0.0116,30,10,18590.86
NY830,2,47.29,1,444.58,0.3118,11,6,39187.8
NY831,2,65.3,1,454.95,0.1263,17,7,2379.7
NY925,5,18.57,0,166.9,0.211,3,2,14480.03
NY945,2,49.35,1,430.42,0.1748,8,6,17943.51
NY965,1,42.36,1,638.27,0.2039,4,5,17969.14
NY983,2,19.83,1,333.16,0.1716,1,4,22934.34
NZ006,2,55.06,1,440.31,0.1302,21,8,4619.56
NZ022,6,2.42,0,49.42,0.5767,12,3,35156.03
NZ157,2,67.15,1,518.4,0.0007,3,5,13576.6
NZ160,2,87.05,1,523.67,0.1313,7,7,10517.37
NZ262,1,39.24,1,539.73,0.1983,15,5,18509.39
NZ332,4,54.66,0,385.89,0.3503,7,4,45903.49
NZ448,5,15.49,1,204.83,0.0323,25,8,3568.6
NZ502,6,1.21,1,58.4,0.1224,3,4,16600.94
NZ546,2,108.46,1,524.83,0.2259,22,8,21374.69
NZ586,1,65.41,1,705.53,0.3758,27,8,12529.15
NZ787,6,3.13,1,60.19,0.1875,1,3,18760.19
NZ864,1,119.62,1,686.19,0.0644,21,9,12641.01
NZ936,6,0.94,1,38.64,0.3207,6,4,14654.25
NZ991,2,57.67,1,468.99,0.158,2,5,28449.05
OA080,6,0.41,0,69.63,0.3466,4,3,18064.84
OA152,2,54.43,1,484.34,0.077,3,6,13373.42
OA175,6,0.58,1,32.13,0.2379,1,4,27384.71
OA244,2,37.1,1,267.43,0.1811,4,5,52266.36
OA269,5,9.4,1,206.16,0.0322,30,9,4625.87
OA274,4,6.97,1,285.87,0.0483,7,4,45196.17
OA300,1,21.34,0,578.83,0.1331,7,3,19768.54
OA333,3,14.06,1,285.77,0.0368,7,5,6616.84
OA346,1,27.53,1,609.69,0.2961,12,6,46870.32
OA453,5,47.59,0,267.99,0.1826,7,4,54189.95
OA456,1,43.26,1,607.59,0.4181,1,5,29214.55
OA533,2,72.76,1,563.71,0.0008,5,6,182830.12
OA695,6,1.28,1,43.82,0.1985,7,4,5519.63
OA724,2,113.7,1,472.02,0.2358,7,9,2584.19
OA762,3,65.57,0,394.76,0.2344,4,5,36644.55
OA794,1,41.15,1,347.97,0.1382,17,7,12239.23
OA802,2,58.99,1,377.87,0.1458,3,6,17557.8
OA866,1,47.45,1,500.26,0.0371,0,6,20646.01
OA909,1,38.14,1,493.81,0.4265,4,6,16531.73
OA916,4,30.53,1,261.62,0.1563,19,6,25546.25
OB021,1,84.37,0,604.22,0.2815,30,8,17715.96
OB261,2,36.84,0,381.22,0.1532,1,3,41710.05
OB264,6,0.97,0,58.88,0.6453,6,2,72616.99
OB381,1,66.71,1,601.74,0.0229,21,8,7493.65
OB416,6,0.42,0,34.44,0.0502,0,3,2508.38
OB469,6,0.27,1,25.98,0.2519,13,6,24359.65
OB486,1,91.94,1,468.49,0.5286,10,8,52192.27
OB505,1,86.67,1,632.63,0.8164,16,6,149193.7
OB514,1,119.28,1,596.24,0.2249,3,5,5945.44
OB559,1,83.12,1,671.14,0.1439,13,8,21702.93
OB745,3,63.32,0,478.32,0.109,5,3,39560.43
OB841,5,40.62,1,228.36,0.1228,11,5,11131.31
OB851,4,34.44,0,344.3,0.2273,23,5,15728.34
OB859,2,36.77,1,490.76,0.0477,6,5,59336.47
OB993,2,73.86,0,547.47,0.7358,4,4,264433.33
OC025,3,14.42,1,349.95,0.3824,1,4,55373.38
OC073,1,76.51,1,562.11,0.2542,2,6,62247.67
OC097,1,34.31,0,551.33,0.114,0,3,27712.53
OC122,6,0.72,1,54.49,0.2443,6,4,13895.16
OC188,4,55.53,1,380.81,0.1689,0,6,53849.09
OC193,1,31.03,1,471.06,0.0024,18,8,4976.16
OC216,2,137.5,1,629.34,0.1186,3,8,7774.73
OC229,1,25.82,1,490.61,0.0568,4,6,6920.21
OC253,3,10.88,1,201.05,0.4858,4,4,48316.17
OC295,2,25.86,1,529.66,0.0449,20,7,15809.05
OC328,2,42.84,0,346.89,0.055,4,4,32636.36
OC353,1,93.39,1,455.43,0.047,1,6,9072.06
OC364,1,19.66,1,366.06,0.0089,3,5,9419.4
OC380,1,95.01,1,605.08,0.1515,14,8,13359.75
OC409,2,30.59,0,422.89,0.396,1,3,35476.28
OC411,1,168.07,1,808.2,0.0254,19,10,15116.55
OC420,3,6.69,0,211.02,0.16,3,2,30608.42
OC471,3,38.47,1,450.24,0.2071,5,6,29354.67
OC601,4,21.28,1,275.09,0.2158,5,5,27878.65
OC704,2,49.58,1,477.59,0.1506,7,5,48588.89
OC705,1,36.47,1,570.99,0.0436,10,7,19350.36
OC816,2,86.96,1,514.66,0.4825,7,8,22611.1
OC825,1,55.03,1,663.2,0.0098,5,6,2662.59
OC860,4,17.48,1,227.18,0.132,4,5,6275.0
OC916,3,32.21,1,404.21,0.2322,5,4,34925.39
OC945,1,134.11,0,708.41,0.0813,22,7,12741.47
OD007,2,61.95,0,575.36,0.2365,1,3,26767.29
OD167,2,39.35,1,609.48,0.0429,3,4,14035.8
OD202,4,24.19,1,359.85,0.6007,4,5,36692.2
OD346,1,104.32,1,507.6,0.6194,13,7,25404.86
OD363,5,38.73,0,215.56,0.021,16,4,7457.15
OD516,6,0.59,0,39.0,0.1996,5,1,46104.79
OD556,2,84.07,1,528.85,0.652,18,7,45995.65
OD573,2,18.06,1,376.27,0.3515,6,5,56505.04
OD614,5,10.65,1,212.73,0.028,2,3,9019.59
OD644,1,35.86,1,351.65,0.1556,14,6,8878.81
OD736,2,25.65,1,449.86,0.271,12,6,14743.3
OE035,1,96.96,1,556.46,0.2284,13,9,11891.42
OE089,2,63.56,1,386.07,0.2241,3,5,59605.19
OE230,4,21.13,1,237.69,0.0604,7,6,6503.78
OE259,6,1.44,0,31.29,0.2245,4,3,25398.05
OE269,3,32.45,1,377.68,0.0989,16,6,13182.55
OE335,6,1.07,0,52.04,0.1299,1,3,17649.34
OE339,3,22.77,1,375.56,0.3693,1,4,36610.61
OE394,6,0.72,1,50.78,0.4694,9,5,69662.48
OE493,1,19.1,0,416.02,0.1451,3,4,49299.53
OE595,1,65.57,1,616.34,0.567,0,5,33827.3
OE596,6,1.44,1,53.8,0.0121,0,4,8047.5
OE605,3,14.89,0,319.58,0.1651,3,3,35562.13
OE629,1,105.01,1,681.69,0.509,5,5,67127.15
OE636,1,57.75,1,557.97,0.5774,4,5,158293.2
OE751,5,10.76,1,175.51,0.4661,7,5,68850.57
OE872,1,27.5,1,292.38,0.0011,3,6,24501.71
OE914,6,0.98,1,44.13,0.5624,4,4,39776.06
OE977,3,25.12,0,445.17,0.0353,14,6,16367.37
OF129,2,73.83,0,596.58,0.107,7,5,35890.39
OF137,6,1.16,1,60.27,0.1814,7,3,40005.09
OF223,5,28.98,1,205.02,0.1317,11,7,8473.99
OF233,2,47.03,0,538.08,0.0747,4,5,14372.35
OF236,3,22.79,1,296.77,0.073,0,4,27635.58
OF258,1,50.4,0,583.82,0.0396,3,4,26016.66
OF267,1,72.58,1,439.25,0.0195,6,8,11801.89
OF483,2,70.38,1,595.51,0.1608,6,6,15720.8
OF526,2,71.96,1,561.19,0.0018,21,8,21286.23
OF539,3,45.77,1,505.44,0.0702,5,7,2127.01
OF563,1,65.77,0,678.38,0.1511,7,5,13816.31
OF580,3,14.47,0,362.33,0.2254,4,5,19589.9
OF729,2,27.61,0,309.68,0.051,7,5,17997.35
OF735,1,83.91,1,670.77,0.2897,20,8,32744.68
OF814,2,68.74,0,466.86,0.1721,0,5,12779.51
OF844,3,29.9,1,270.79,0.0117,5,6,9430.46
OF880,1,80.74,1,814.28,0.0127,22,10,6884.93
OF922,1,87.51,0,663.12,0.1917,5,4,36329.46
OG034,2,124.03,0,477.59,0.4925,26,8,48205.58
OG239,1,81.67,1,550.2,0.247,7,6,36260.51
OG249,6,0.97,1,38.97,0.0804,0,5,3865.27
OG276,6,0.78,0,55.71,0.0103,7,3,11114.67
OG282,1,58.95,1,359.44,0.4313,22,8,17385.53
OG345,3,18.76,1,351.82,0.1249,5,4,15834.95
OG456,1,182.51,1,787.51,0.2342,3,10,16726.99
OG481,2,55.9,1,521.16,0.3173,10,6,25605.82
OG557,3,12.42,0,284.33,0.1999,23,5,27449.54
OG562,1,65.17,1,503.33,0.3382,10,7,49761.24
OG583,2,67.29,1,481.77,0.0529,15,6,46875.7
OG597,4,20.51,1,407.34,0.1107,1,4,21609.42
OG613,3,7.77,1,345.82,0.1526,6,4,26622.09
OG709,4,20.07,1,292.83,0.0886,4,5,17403.09
OG783,2,17.59,1,435.78,0.0301,7,6,7230.14
OH030,3,11.91,0,404.58,0.1977,17,4,57527.02
OH079,1,24.18,0,565.32,0.4251,1,2,41239.09
OH318,1,60.7,1,527.23,0.1858,15,5,92174.03
OH456,1,21.79,0,280.52,0.2039,27,6,15389.45
OH496,3,25.41,1,431.18,0.4719,20,7,24830.17
OH578,1,75.35,1,472.62,0.0651,0,7,5510.27
OH593,4,18.74,0,323.29,0.0076,1,3,54866.93
OH689,1,43.81,1,597.16,0.2011,11,5,10551.07
OH740,2,18.1,1,409.28,0.0594,7,5,13115.39
OH785,1,36.21,1,427.85,0.4126,28,8,140666.22
OH810,6,2.15,1,61.5,0.3487,7,4,28043.03
OH917,1,81.55,1,615.95,0.1128,3,8,11813.38
OH952,2,48.35,1,249.0,0.0823,3,6,12093.68
OI063,4,36.2,1,337.53,0.0012,5,7,15563.1
OI214,3,13.21,1,372.11,0.1601,6,5,8352.53
OI319,1,19.04,0,599.59,0.0259,7,4,33099.17
OI328,1,38.55,1,602.01,0.1642,7,7,15777.72
OI363,6,1.17,1,48.87,0.027,3,2,26979.43
OI402,4,8.85,1,250.98,0.0806,24,7,14028.77
OI497,1,89.18,1,598.67,0.1178,5,7,19356.55
OI526,1,82.36,0,514.45,0.056,4,3,23440.27
OI584,6,1.14,1,43.98,0.038,26,7,7873.38
OI636,4,57.0,1,470.67,0.915,14,6,114751.48
OI711,6,1.88,1,43.16,0.3144,2,4,13170.99
OI744,2,23.07,1,569.22,0.6841,20,6,66491.59
OI880,1,32.31,0,309.69,0.1466,24,6,18437.3
OJ058,4,23.83,1,249.4,0.1084,16,6,10290.24
OJ063,2,108.94,1,658.47,0.3378,14,9,10764.39
OJ104,4,30.43,1,365.05,0.1247,3,6,15545.95
OJ301,2,25.3,0,400.21,0.0455,30,7,4738.22
OJ340,2,48.91,1,564.28,0.0344,7,6,14544.03
OJ375,5,13.98,1,215.69,0.1493,3,4,48661.7
OJ519,1,89.44,1,537.46,0.1858,4,6,17579.52
OJ523,1,94.16,1,736.92,0.0109,26,9,8609.55
OJ540,1,59.62,1,506.48,0.0464,18,8,32955.08
OJ561,1,24.39,1,288.11,0.1873,1,4,21025.77
OJ743,6,0.99,1,42.95,0.0837,23,7,8351.25
OJ852,2,67.83,1,372.13,0.0153,5,5,6595.77
OJ957,2,50.9,1,444.05,0.6327,9,6,66353.35
OJ975,2,28.52,1,424.71,0.2177,22,7,41828.71
OK058,2,22.52,0,369.84,0.0004,23,5,21881.21
OK160,2,134.48,1,735.51,0.0889,6,9,11800.65
OK168,2,45.87,0,449.1,0.0361,4,3,16251.33
OK301,1,31.26,1,425.71,0.1296,7,5,22784.16
OK515,1,30.61,1,475.3,0.2409,6,6,50592.07
OK659,1,41.25,1,378.2,0.0988,7,5,38307.46
OK724,1,28.27,1,417.59,0.4668,5,5,42029.53
OK733,2,73.79,1,543.67,0.0387,7,8,35116.29
OK786,1,184.72,0,742.56,0.3448,4,7,11194.04
OK856,6,3.04,1,47.57,0.1186,9,5,13977.56
OK872,4,17.16,1,254.33,0.3032,7,4,59677.88
OK903,2,37.45,0,402.31,0.3054,5,4,34623.76
OK951,2,34.56,1,474.31,0.0987,2,5,10704.62
OL008,2,132.15,0,626.73,0.3863,9,7,33008.88
OL131,1,68.57,1,578.28,0.2141,8,5,22860.15
OL316,4,17.39,0,419.88,0.3183,3,3,55060.18
OL360,1,19.32,0,373.7,0.3041,4,4,58618.65
OL375,5,30.12,1,249.81,0.0467,2,3,5782.83
OL535,1,102.4,1,476.06,0.2698,0,7,73430.5
OL587,2,59.09,0,427.62,0.0508,5,3,8949.2
OL602,3,46.82,1,358.27,0.0412,1,4,6481.35
OL667,1,127.8,0,682.71,0.2187,20,8,8412.71
OL777,1,84.4,1,621.5,0.1117,27,10,10825.8
OL825,3,16.96,1,288.54,0.168,5,4,19892.41
OM101,2,36.51,1,395.78,0.1022,2,4,15288.11
OM157,2,90.01,0,498.55,0.6001,26,8,41445.61
OM269,2,55.42,0,467.07,0.2952,6,5,13744.75
OM270,2,81.08,1,401.15,0.4195,24,7,20920.63
OM326,6,0.42,0,63.32,0.0832,5,3,7962.87
OM338,1,53.36,1,554.11,0.0276,30,10,4785.64
OM365,4,19.36,1,332.61,0.0205,18,7,7510.0
OM485,1,86.14,1,523.14,0.2837,4,7,36392.21
OM562,1,86.16,1,672.06,0.3747,3,6,35569.93
OM574,2,37.3,1,400.16,0.2345,5,6,4680.52
OM616,2,157.77,1,549.51,0.1592,20,11,7024.89
OM810,6,0.55,0,45.99,0.0794,6,4,10348.64
OM839,1,52.93,1,569.53,0.0704,4,6,19549.13
OM937,2,22.04,1,408.74,0.2654,5,4,126540.17
OM953,6,1.85,1,54.14,0.0103,16,6,18703.0
ON046,1,28.07,0,422.86,0.2604,16,5,11646.55
ON047,2,42.36,1,414.01,0.5362,20,7,60077.34
ON209,1,14.08,1,269.38,0.0088,11,6,14457.15
ON245,1,34.35,1,654.26,0.1426,5,6,11998.1
ON615,3,23.25,1,278.36,0.3378,17,5,9607.97
ON631,3,12.6,1,352.59,0.0497,8,7,14921.52
ON691,1,46.22,1,403.32,0.0173,0,5,10321.44
ON747,1,118.4,1,692.44,0.2421,5,7,17609.26
ON799,6,1.7,1,53.43,0.2961,5,4,37820.84
ON823,4,17.43,0,249.42,0.0218,2,3,20702.21
ON920,3,29.31,0,350.02,0.2791,9,4,19652.27
ON931,1,34.69,1,470.2,0.1319,0,5,17960.9
ON948,2,63.25,1,351.78,0.0253,4,5,6096.16
ON949,2,42.92,0,231.07,0.1099,2,3,13542.62
OO040,1,13.08,0,436.3,0.0458,12,4,22087.43
OO127,1,83.28,0,691.74,0.0264,7,5,12357.89
OO292,1,72.16,0,567.37,0.2496,9,4,48616.56
OO386,3,27.4,1,336.82,0.0375,7,4,12638.39
OO462,1,23.33,0,540.38,0.5157,24,7,44850.97
OO478,1,68.3,1,569.82,0.104,1,6,28533.16
OO621,3,32.58,1,325.13,0.1735,7,7,14247.58
OO678,1,89.8,1,609.06,0.2688,0,6,21524.86
OO703,4,17.06,0,319.3,0.179,9,4,10575.92
OO718,3,11.48,0,350.29,0.6171,5,2,90098.51
OO885,2,67.58,1,385.06,0.1919,13,7,18894.24
OO910,5,24.5,1,231.2,0.107,0,5,14889.16
OO911,2,52.42,1,498.71,0.0798,5,5,23324.01
OO963,3,24.59,0,332.93,0.3891,9,5,47867.2
OP039,1,53.74,1,638.3,0.0516,4,6,12587.35
OP099,2,78.81,1,419.13,0.1713,8,8,12461.09
OP129,1,40.31,1,385.6,0.7041,5,6,48317.13
OP251,1,65.87,1,591.93,0.2007,5,5,24932.14
OP259,2,85.0,0,447.56,0.2842,1,4,41838.05
OP311,1,99.6,1,546.22,0.4408,26,11,7941.2
OP338,2,25.43,1,470.65,0.1964,3,4,16269.55
OP565,2,29.46,0,439.03,0.134,4,3,4799.43
OP634,1,45.77,1,435.53,0.0543,17,6,21372.7
OP693,2,95.92,1,484.03,0.0621,7,7,10007.79
OP771,3,17.28,1,236.1,0.0564,14,6,15360.47
OP792,2,57.87,0,454.19,0.0575,3,5,17246.64
OP836,2,85.61,0,394.99,0.4184,1,5,23083.35
OQ003,3,49.28,1,339.79,0.0802,1,4,31784.95
OQ008,4,14.62,0,276.58,0.6481,12,3,98664.57
OQ120,3,19.05,1,327.08,0.1616,7,6,24593.54
OQ142,5,15.59,1,230.68,0.1625,27,8,9783.04
OQ173,1,40.91,0,374.3,0.2657,18,6,16765.24
OQ236,3,7.59,1,252.21,0.1255,3,5,17942.89
OQ269,4,63.51,0,363.23,0.2785,2,5,12829.93
OQ300,4,10.34,1,134.47,0.086,17,5,15944.37
OQ322,2,40.16,0,556.59,0.2074,24,6,17152.57
OQ411,3,53.17,0,340.3,0.6359,2,4,48851.92
OQ420,1,27.28,1,502.0,0.0806,1,4,51609.73
OQ467,2,57.88,1,460.41,0.2357,5,7,20170.02
OQ476,2,49.58,1,562.19,0.1029,22,8,11769.38
OQ528,2,59.93,1,429.58,0.018,19,9,4793.52
OQ540,4,42.62,0,414.46,0.338,5,3,37377.83
OQ623,4,46.98,1,347.9,0.1933,26,8,16356.81
OQ686,2,50.51,1,511.06,0.1286,2,6,20901.65
OQ706,5,21.47,1,239.05,0.041,6,5,5660.18
